Easements,LotArea,BldgArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,BuiltFAR,ResidFAR,CommFAR,FacilFAR,XCoord,YCoord
1,31100,8000,1,2.5,1,1,102.17,337.25,94,61,30960,78120,0,0,1986,0.26,0.6,0,1,935372,129327
1,41760,12680,1,3,1,1,60,234,100,40,26160,79080,0,0,1988,0.3,0.6,0,1,935893,129679
1,30000,4000,1,2,1,1,112,259,50,40,28716,66271,0,0,1985,0.13,0.6,0,1,934379,131655
1,11556,3542,1,2,1,1,80,120,62,50,15646,54288,1610,1610,1985,0.31,0.6,0,1,934751,131744
1,14820,3966,1,2,1,1,143.01,116.09,70,38,19125,56794,0,0,1985,0.27,0.6,0,1,934812,131642
1,15000,4435,1,2,2,2,171,96,64,36,22617,60992,0,0,1985,0.3,0.6,0,1,934998,131359
1,10578,5184,1,2,2,2,119,87,75,40,19417,65635,0,0,1985,0.49,0.6,0,1,934698,131342
1,16835,3500,1,2,1,1,142,125,62.5,35,19154,50291,10340,10340,1985,0.21,0.6,0,1,934696,131460
1,13600,2663,1,2,1,1,144.43,125.01,62.5,37.5,22320,50100,1610,1610,1985,0.2,0.6,0,1,934726,131565
1,16000,3800,1,2,1,1,95,120,70,30,19709,61312,1610,1610,1985,0.24,0.6,0,1,934649,131681
1,24308,3996,1,2,1,1,94,171,70,37.5,22097,59084,1610,1610,1986,0.16,0.6,0,1,934571,131607
1,24540,3954,1,2,1,1,142,213,64,36,26080,62709,1610,1610,1986,0.16,0.6,0,1,934526,131503
1,27972,3200,2,2,1,1,101,213,64,36,37260,74100,1610,1610,1985,0.11,0.6,0,1,934511,131348
1,10200,3540,1,2,1,1,128,132,56,30,18661,52200,1610,1610,1986,0.35,0.6,0,1,934058,131494
1,13600,4800,1,2,1,1,99,155,60,40,18057,62010,0,0,1985,0.35,0.6,0,1,934270,131833
1,14031,3850,1,2,1,1,91,117,55,35,19172,58382,1610,1610,1985,0.27,0.6,0,1,934142,131726
1,14700,4150,1,2,1,1,89,185,58,47,20052,61011,1610,1610,1997,0.28,0.6,0,1,934212,131762
1,15648,4256,1,2,2,2,79,150,70,35,21448,62264,0,0,1985,0.27,0.6,0,1,934184,131605
1,41000,7620,2,1,0,7,25,425.08,20,140,645750,1318050,0,0,1935,0.19,0.6,0,1,930679,133243
1,8000,6500,1,2,0,1,80,100,50.42,65,81000,259974,0,0,1982,0.81,0.6,0,1,930538,133915
1,4000,3400,1,2,2,2,40,100,25,48,9360,33660,0,0,1999,0.85,0.6,0,1,930029,133732
1,4000,3400,1,2,2,2,40,100,25,48,9240,33480,7424,7424,1999,0.85,0.6,0,1,930067,133745
1,4000,2350,1,1,1,1,40,100,25,47,10920,30300,0,0,1976,0.59,0.6,0,1,930353,133840
1,4000,2350,1,1,1,1,40,100,25,47,10920,30300,1610,1610,1976,0.59,0.6,0,1,930391,133853
1,4000,2350,1,1,1,1,40,100,25,47,10920,30300,1610,1610,1976,0.59,0.6,0,1,930430,133866
1,4700,2350,1,1,1,1,47,100,25,47,10740,29040,8510,8510,1976,0.5,0.6,0,1,930472,133879
1,5500,2398,1,2,2,2,55,100,25.67,50,13200,34920,1610,1610,1970,0.44,0.6,0,1,929432,133259
1,4000,2270,1,2,2,2,40,100,25.67,50,9480,30480,0,0,1970,0.57,0.6,0,1,929475,133272
1,4000,2374,1,2,2,2,40,100,25.67,50,11333,33114,1610,1610,1970,0.59,0.6,0,1,929513,133285
1,4000,2252,1,2,2,2,40,100,25.67,50,10614,32382,1610,1610,1970,0.56,0.6,0,1,929551,133298
1,4000,2270,1,2,2,2,40,100,25.67,50,10543,32529,3440,3440,1970,0.57,0.6,0,1,929589,133311
1,4000,1848,1,1,1,1,40,100,25,46,9938,30356,3440,3440,1970,0.46,0.6,0,1,929628,133324
1,6000,2324,1,2,2,2,60,100,26.5,49,15176,35527,0,0,1970,0.39,0.6,0,1,929677,133340
1,4000,2288,1,2,2,2,40,100,29.5,47,10500,31800,5750,5750,1970,0.57,0.6,0,1,929725,133356
1,4000,2190,1,2,2,2,40,100,26.5,49,9900,32460,1610,1610,1970,0.55,0.6,0,1,929763,133369
1,4000,1620,1,1,1,1,40,100,25,46.5,8748,28573,1610,1610,1970,0.41,0.6,0,1,929801,133382
1,4000,2288,1,2,2,2,40,100,29,47,10560,31800,0,0,1970,0.57,0.6,0,1,929840,133395
1,4000,816,1,1,1,1,40,100,24,40,8303,20901,6575,6575,1965,0.2,0.6,0,1,929788,133543
1,4275,1120,1,1,1,1,57,75,41,28.75,8024,18624,1610,1610,1950,0.26,0.6,0,1,929741,133504
1,3990,3750,1,2,1,1,63,80,54,26,7983,40195,0,0,2001,0.94,0.6,0,1,929793,133632
1,8600,1000,1,1,0,1,86,100,0,0,71550,81450,0,0,1990,0.12,0.6,0,1,930350,134445
1,4000,3276,1,2,1,1,40,100,22,50,8252,37969,0,0,2006,0.82,0.6,0,1,930289,134421
1,5495,3002,1,2.5,1,1,15,113,38,26,8640,36060,0,4038,2004,0.55,0.6,0,1,930305,134595
1,4118,3094,1,2,2,2,42.86,96.08,24,48,11100,40560,0,4182,2004,0.75,0.6,0,1,929954,134477
1,4500,3074,2,2,2,2,45,100,28,53,11880,43080,0,0,2009,0.68,0.6,0,1,929643,134370
1,6000,816,2,1,2,2,60,100,25,22,13736,26966,1610,1610,1935,0.14,0.6,0,1,929517,134324
1,6000,2576,1,2,2,2,60,100,47,28,14460,35820,0,0,1965,0.43,0.6,0,1,929460,134301
1,6000,2350,2,2,2,2,60,100,25,37,12810,31104,1610,1610,1935,0.39,0.6,0,1,929402,134283
1,6000,2400,1,2,2,2,60,100,26,48,14082,35412,0,0,1960,0.4,0.6,0,1,929346,134263
1,6000,3377,1,2,2,2,60,100,27,49,12447,38683,1610,1610,1960,0.56,0.6,0,1,929290,134242
1,6200,2514,1,1,1,1,62,100,47,28,11601,33114,1610,1610,1970,0.41,0.6,0,1,929231,134221
1,6200,2767,1,1,1,1,62,100,47,28,10635,34434,1610,1610,1970,0.45,0.6,0,1,929172,134200
1,7960,2446,1,2,2,2,40,199,49,27,17655,40089,1610,1610,1985,0.31,0.6,0,1,928912,133112
1,12740,3396,2,2,2,2,65,196,46,42,18502,43684,3440,3440,1975,0.27,0.6,0,1,928667,133033
1,4732,1968,1,1,1,1,56,97,26,47,9900,29220,1610,1610,1980,0.42,0.6,0,1,927927,133027
1,7940,3279,2,2,1,1,131.34,76.41,46,24,15000,43569,0,0,1980,0.41,0.6,0,1,928031,133046
1,6400,960,1,1.5,1,1,64,100,24,20,11280,20304,1610,1610,1920,0.15,0.6,0,1,928214,133024
1,3870,3080,1,2,1,2,43,90,60,26,13399,28810,13399,22310,1975,0.8,0.6,0,1,928364,133608
1,6400,1200,1,1,1,1,80,80,40,27,12158,27775,0,0,1970,0.19,0.6,0,1,927683,132924
1,3993,2240,1,2,1,1,41,126,47,25,9300,31380,1610,1610,1976,0.56,0.6,0,1,927771,132978
1,3591,2080,1,1,1,1,50,80,44,24,8887,31104,1610,1610,1980,0.58,0.6,0,1,926865,132629
1,6400,2080,1,1,1,1,80,80,47,29,11940,32340,0,0,1979,0.33,0.6,0,1,926929,132653
1,8000,2718,1,1,2,2,100,80,50,30,14927,37047,0,0,1978,0.34,0.6,0,1,927014,132684
1,8000,2188,1,1,1,1,100,80,47,27,15480,37440,1610,1610,1978,0.27,0.6,0,1,927108,132718
1,3120,1800,1,2,1,1,58,69,36,27,8829,28809,0,0,1974,0.58,0.6,0,1,926787,133037
1,3432,2120,1,2,2,2,44,89,25,46,13200,28440,13200,18464,1976,0.62,0.6,0,1,926985,133125
1,3738,2320,1,2,2,2,42,89,25,46,8938,27940,5750,5750,1976,0.62,0.6,0,1,926943,133113
1,3820,2320,1,2,2,2,40,95,25,46,8380,25988,8380,16434,1976,0.61,0.6,0,1,926903,133101
1,3800,2120,1,2,2,2,40,95,25,46,8647,29001,1610,1610,1976,0.56,0.6,0,1,926865,133088
1,3800,2120,1,2,2,2,40,95,25,46,8647,29001,1610,1610,1976,0.56,0.6,0,1,926829,133073
1,9240,2750,1,2,2,2,77,120,30,45,15052,38407,1610,1610,1978,0.3,0.6,0,1,927122,133166
1,6000,3158,1,1,2,2,75,100,46,22,13121,37944,0,0,1978,0.53,0.6,0,1,927699,133373
1,4000,2630,1,2,2,2,40,100,25,40,10380,35400,0,15943,2005,0.66,0.6,0,1,927628,133361
1,4000,2630,1,2,2,2,40,100,25,40,8840,32022,0,14254,2005,0.66,0.6,0,1,927590,133348
1,4500,960,2,1,1,1,45,100,24,40,11159,24336,1610,1610,1970,0.21,0.6,0,1,927550,133333
1,6500,816,1,1,1,1,65,100,34,34,12962,24912,0,0,1970,0.13,0.6,0,1,927498,133315
1,5000,936,1,1,1,1,50,100,26,40,10952,23048,1610,1610,1970,0.19,0.6,0,1,927444,133295
1,4000,1056,1,1.5,1,1,40,100,22,34,6824,17280,0,0,1925,0.26,0.6,0,1,927403,133281
1,4000,884,2,1.5,1,1,40,100,22,30,9456,18800,1610,1610,1925,0.22,0.6,0,1,927366,133267
1,9000,2446,2,1,2,2,100,100,42,27,17280,36180,0,0,1978,0.27,0.6,0,1,927299,133243
1,39470,1251,2,2,1,1,212,282,26,18,11704,16686,0,0,1920,0.03,0.6,0,1,925930,131431
1,6555,3980,1,2,2,2,57,115,30,50,13200,41160,1610,1610,2004,0.61,0.6,0,1,925683,131867
1,5635,3980,1,2,2,2,49,115,30,50,13080,43260,1610,1610,2004,0.71,0.6,0,1,925734,131875
1,5635,3980,1,2,2,2,49,115,30,50,13080,43260,3440,3440,2004,0.71,0.6,0,1,925782,131883
1,6425,3980,1,2,2,2,43,165,30,50,15660,45240,3440,3440,2004,0.62,0.6,0,1,925833,131875
1,13650,2656,1,2,2,2,104,165,52,34,24829,53190,1610,1610,1983,0.19,0.6,0,1,925906,131880
1,8960,2376,1,2,2,2,70,165,32,48,18480,30780,1610,1610,1950,0.27,0.6,0,1,925993,131894
1,6600,2500,1,2,2,2,40,165,25,50,14760,33300,0,0,1994,0.38,0.6,0,1,926048,131902
1,8134,0,0,0,0,0,272.62,59.68,0,0,11530,11530,0,0,0,0,0.6,0,1,925835,132269
1,19000,3100,1,2,1,1,100,190,50,35,24540,51600,1610,1610,1994,0.16,0.6,0,1,925328,131533
1,19247,4400,1,2,1,1,100,193,75,40,19511,60229,0,0,1992,0.23,0.6,0,1,925427,131544
1,14957,3300,1,2,1,1,94.53,193,50,35,23659,57049,1610,1610,1995,0.22,0.6,0,1,925525,131556
1,7770,0,0,0,0,0,104,95,0,0,1216,1216,0,0,0,0,0.6,0,1,925605,131616
1,10800,3400,1,2,2,2,54,200,29,47,17573,47133,0,0,1996,0.31,0.6,0,1,925106,131907
2,19600,4000,1,2,1,1,82,203,32,50,22404,58003,1610,1610,1989,0.2,0.6,0,1,925098,131983
1,33530,3200,1,2,2,2,394,118,35,47,30312,52406,1610,1610,1997,0.1,0.6,0,1,925322,131868
1,12200,4056,1,2,1,1,100,122,64,44,16582,56794,1610,1610,1992,0.33,0.6,0,1,925362,132051
1,12700,5844,1,2.5,2,2,100,138,68,34,18000,53880,0,0,1991,0.46,0.6,0,1,925461,132078
1,12310,3860,1,2,2,2,161,91,32,46,17601,44763,0,0,1995,0.31,0.6,0,1,925552,132098
1,31320,8220,1,2,1,1,148,305,62,36,26981,73632,0,0,1992,0.26,0.6,0,1,925552,131886
1,34689,4400,1,2,2,2,116.42,305.78,60,40,29687,55987,0,0,1996,0.13,0.6,0,1,925440,131854
1,438400,48010,5,3,0,1,229,786,151,49,2959200,4342500,2959200,4342500,1944,0.11,0.6,0,1,924795,131502
1,4000,2725,1,2,2,2,40,100,26,55,8724,28339,1610,1610,1984,0.68,0.6,0,1,923936,140085
1,4000,2725,1,2,2,2,40,100,26,55,8298,26956,1610,1610,1984,0.68,0.6,0,1,923926,140123
1,6399,1600,1,2,1,1,125.33,99.92,20,40,13397,24762,1610,1610,1983,0.25,0.6,0,1,923795,140025
1,4000,2584,1,2,2,2,40,100,26,55,8722,30412,1610,1610,1980,0.65,0.6,0,1,923800,139968
1,4000,2584,1,2,2,2,40,100,26,55,8722,30412,1610,1610,1980,0.65,0.6,0,1,923726,139861
1,7215,1600,1,2,1,1,124.92,36.42,20,40,11551,19780,1610,1610,1985,0.22,0.6,0,1,923718,139921
1,10750,0,0,0,0,0,25.5,183,0,0,60,60,0,0,0,0,0.6,0,1,924579,140512
1,5931,1320,1,1.5,1,1,65,105,27,39,5726,11643,0,0,1915,0.22,0.6,0,1,924312,140589
1,8893,3201,1,1,1,1,119.66,105.49,67,42.25,14580,36360,0,0,1999,0.36,0.6,0,1,924473,140643
1,3740,3445,1,2,2,2,31,120.75,20,56,9000,31500,0,0,2001,0.92,0.6,0,1,924697,140890
1,3410,1870,1,2,1,1,55,62,27,25,9480,30600,0,0,2004,0.55,0.6,0,1,924526,140808
1,75664,62800,1,2,0,1,330,368,180,250,306450,1051200,0,370440,2002,0.83,0,2,0,924209,141237
1,0,0,2,0,0,0,201.75,368,0,0,0,0,0,0,0,0,0,2,0,924435,141483
1,12190,5850,1,1,0,1,114,100,68,86,54450,155250,0,0,1983,0.48,0,2,0,924675,141530
1,10888,9673,1,2,0,1,52,239.92,45,110,40500,370800,0,224100,2007,0.89,0,2,0,924602,141525
1,8518,2100,1,1,0,1,89,81,30,70,45900,120600,0,0,1997,0.25,0,2,0,924807,141608
1,28992,19610,1,2,0,1,504,134,122,90,240750,2029343,240750,2029343,2002,0.68,0.6,0,1,924926,141090
1,19600,3600,3,2,2,3,114,199.75,24,75,68850,144000,0,0,1970,0.18,0,2,0,923619,140635
2,23525,16101,1,1,0,1,152,189,60,120,98550,188550,0,0,2007,0.68,0,2,0,923724,140710
1,9784,800,3,2,1,1,72,155.42,25,16,7635,13525,1610,1610,1899,0.08,0,2,0,923886,140872
1,6887,6437,1,2.5,0,1,72,114,60,30,62100,311400,0,140850,1950,0.93,0,2,0,923949,140911
2,6775,0,0,0,0,0,90,110,0,0,68400,68400,0,0,0,0,0,2,0,923835,140785
1,7245,8330,1,2,0,1,69,105,100,40,49050,507600,0,225720,2001,1.15,0,2,0,923561,140483
1,4375,1776,1,2,2,2,40,113,25,45,10273,27986,10273,17433,1987,0.41,0.6,0,1,923178,139074
1,4000,0,0,0,0,0,40,100.01,0,0,6475,6475,0,0,0,0,0.6,0,1,923480,139533
1,4000,0,0,0,0,0,40,100.01,0,0,6475,6475,0,0,0,0,0.6,0,1,923519,139545
1,38813,12300,1,1,0,2,363,260,70,150,201150,420750,0,0,1982,0.32,0,1,2.4,922941,139687
1,34500,1600,1,1,0,1,155,170,40,40,132750,188550,0,0,1970,0.05,0,2,0,923090,140042
1,68300,3150,1,1,0,2,345,124,30,100,301500,348300,0,0,1982,0.05,0,2,0,923322,140297
2,10796,2400,2,1,0,1,91,125,60,40,113400,197253,0,0,2006,0.22,0.6,0,1,922198,136235
1,8730,3985,1,1,0,1,88.76,100,80,50,43200,119700,0,0,1990,0.46,0,2,0,920754,138243
1,8000,4331,1,1,0,1,80,100,80,50,39600,119250,0,0,1990,0.54,0,2,0,920718,138321
1,10655,4283,1,1,0,1,113,100,85,50,50400,130500,0,0,1990,0.4,0,2,0,920837,138300
1,9725,4940,1,1,0,1,98.75,100.48,98.75,50,45000,145350,0,0,1990,0.51,0,2,0,920794,138398
1,13148,8777,1,2,0,1,142.68,103.59,50,92,73800,273150,0,0,1987,0.67,0,2,0,920674,138416
1,11495,5250,1,2,0,3,109,130,50,85,54450,161550,0,0,1990,0.46,0,2,0,920752,138493
3,246300,3400,3,2,0,1,88,520,40,20,427500,483300,0,0,1931,0.01,0,2,0,923306,141407
1,3916,952,1,2,1,1,89,44,25,24,7486,13132,0,0,1899,0.24,0,2,0,923662,141187
1,4300,1701,1,1,0,1,102,55,55,28,22500,99000,0,0,1997,0.4,0,2,0,923658,141277
1,10000,2335,1,1.5,1,1,50,200,65,24,8945,27532,1610,1610,1935,0.23,0.6,0,1,922147,136008
1,58000,0,0,0,0,0,485,155,0,0,1392750,1392750,1392750,1392750,0,0,0,0,0,921612,135248
1,2962,2635,1,2,2,2,24.67,119.27,15,45,9540,33240,3440,3440,1999,0.89,0.6,0,1,922336,133317
1,2924,2635,1,2,2,2,24.67,110.05,15,45,9060,32760,1610,1610,1999,0.9,0.6,0,1,922333,133294
1,3728,2635,1,2,2,2,34.83,97.03,15,45,10020,32520,1610,1610,1999,0.71,0.6,0,1,922333,133266
1,5906,3870,1,2,1,1,73,92,43,30,8924,34305,1610,1610,2001,0.66,0.6,0,1,922755,132243
1,2392,2880,1,3,1,1,26,92,16,45,5726,28111,1610,1610,2001,1.2,0.6,0,1,922802,132229
1,2392,2880,1,3,1,1,26,92,16,45,3728,18300,1610,1610,2001,1.2,0.6,0,1,922829,132224
1,7755,2800,1,2,2,2,62.06,124.49,26,40,10358,26838,0,0,2003,0.36,0.6,0,1,923852,131981
1,3991,2988,1,2,1,1,44.36,85.14,24,45,8100,35616,0,0,2001,0.75,0.6,0,1,923634,131955
1,2892,2516,1,2,1,1,31.37,92.67,20.5,45,6819,29510,0,0,2001,0.87,0.6,0,1,923595,131954
1,3325,2516,1,2,1,1,36.27,92.1,20.5,45,7202,29446,0,0,2001,0.76,0.6,0,1,923561,131953
1,2847,1913,1,3,1,1,31.32,91.54,15.83,45,8580,30600,1610,1610,2001,0.67,0.6,0,1,923529,131953
1,2375,1913,1,3,1,1,26.13,91.12,15.83,45,6559,26292,1610,1610,2001,0.81,0.6,0,1,923501,131954
1,2520,2880,1,3,1,1,28,90,18,45,5841,28683,0,0,2001,1.14,0.6,0,1,923348,131969
1,4242,2988,1,2,1,1,39.51,90,24,45,8441,36124,1610,1610,2001,0.7,0.6,0,1,923308,131972
1,7200,2565,1,2,1,1,73.41,180.84,19,45,7108,18723,0,0,2001,0.36,0.6,0,1,922912,132108
1,8846,2565,1,2,1,1,31.05,244.77,19,45,8701,19578,0,0,2001,0.29,0.6,0,1,922883,132153
1,7371,1789,1,3,1,1,37.29,100,16,41,11700,28920,0,0,2001,0.24,0.6,0,1,922556,132464
1,6401,1789,1,3,1,1,32.01,115,16.28,40,11549,29441,1610,1610,2001,0.28,0.6,0,1,922509,132552
1,4372,3209,1,2,2,2,40,109.14,23,50,9540,33300,1610,1610,2001,0.73,0.6,0,1,922376,133062
1,2849,2273,1,2,1,1,26,109.48,16,52,7320,27180,0,0,2001,0.8,0.6,0,1,922370,133030
1,2800,2273,1,2,1,1,26,109.7,16,52,7260,27060,1610,1610,2001,0.81,0.6,0,1,922366,133005
1,2947,2164,1,2,1,1,29,103.73,18,44,8220,28800,1610,1610,2001,0.73,0.6,0,1,922365,132977
1,3451,2567,1,2,1,1,39,92.89,30,30,9540,33240,1610,1610,2001,0.74,0.6,0,1,922366,132942
2,5009,3145,1,2,2,2,80,78,35,40,13860,33420,0,0,2001,0.63,0.6,0,1,922366,132885
1,5384,1657,1,2,1,1,64.16,167.8,20,30,12660,28980,1610,1610,2002,0.31,0.6,0,1,922312,133131
1,22600,0,1,2,0,0,226,100,20,120,152550,469800,0,0,1979,0,0,1,2.4,921668,133475
1,34506,14997,1,1,0,1,300,115.02,56,270,126000,384300,0,220050,2005,0.43,0,1,2.4,917421,135526
1,10955,4419,1,2,0,1,124,90,55,75,44550,139050,0,0,1990,0.4,0,1,2.4,917236,135062
1,46650,21461,1,1,0,15,120.94,398.07,300,70,167850,571500,0,336150,2006,0.46,0,1,2.4,917376,135191
3,24600,0,0,0,0,0,140,307,0,0,96750,96750,96750,96750,0,0,0,0,0,921306,132482
2,58756,42000,1,4,0,9,240,266,100,100,356850,1312200,0,179640,1999,0.71,0,1,2.4,920372,131215
1,538824,155282,1,1,0,1,126,929,150,100,4846950,10292400,0,4612500,2005,0.29,0,1,2.4,920679,131970
1,44250,3603,3,2,2,2,258,343,29,50,49527,49527,0,0,2013,0.08,0.6,0,1,922415,130243
2,268145,169865,3,1,0,3,725,235,320,80,2035800,13314600,0,10090800,2006,0.63,0,1,2.4,919712,131448
1,106135,20000,1,1,0,1,205.69,389.78,160,125,871650,3548282,871650,3548282,1998,0.19,0,1,2.4,918705,131451
1,8400,0,0,0,0,0,102.64,95,0,0,3484,3484,0,0,0,0,0.6,0,1,922254,129727
1,6241,3500,1,2,2,2,51.49,95,30,45,10440,37140,0,0,1997,0.56,0.6,0,1,922383,129747
1,5300,3015,1,1,1,1,78.95,70.71,55,45,8568,33505,8568,20193,1997,0.57,0.6,0,1,922462,129743
1,52450,0,0,0,0,0,15,496,0,0,34836,34836,0,0,0,0,0.6,0,1,922625,129501
1,30526,0,0,0,0,0,141,222,0,0,29559,29559,0,0,0,0,0.6,0,1,922695,129703
1,12208,5550,1,2,2,2,112,109,40,50,23378,47820,0,0,2011,0.45,0.6,0,1,922583,129906
2,10623,2649,2,2,1,1,104,106,48,24,22920,51000,1610,1610,1985,0.25,0.6,0,1,922475,129896
1,10432,4153,1,2,1,1,100,106,53,24,18240,48840,1610,1610,1986,0.4,0.6,0,1,922377,129889
1,9512,2916,1,2,1,1,100,109,47,35,17688,46920,1610,1610,1985,0.31,0.6,0,1,922281,129882
1,10515,4800,1,2,2,2,58,219,62,30,17820,51660,1610,1610,1996,0.46,0.6,0,1,922215,129921
1,11000,2744,1,2,1,1,100,110,50,30,20744,48876,1610,1610,1984,0.25,0.6,0,1,922303,129989
1,7011,2696,1,2,2,2,123.5,65,50,30,15254,45397,1610,1610,1983,0.38,0.6,0,1,920494,130372
1,9936,3098,1,2,1,1,83.83,204.75,60,34,11763,39368,0,0,1983,0.31,0.6,0,1,920524,130589
1,13680,4950,2,2,1,1,120,114,60,27,18070,65126,1610,1610,1975,0.36,0.6,0,1,920491,130253
1,12086,3800,1,2,1,1,103,200,35,40,16691,48463,0,0,1996,0.31,0.6,0,1,920578,130177
1,13143,3785,1,2,1,1,75,200,35,48,15946,49162,1610,1610,1986,0.29,0.6,0,1,920630,130224
1,13148,3680,1,2,1,1,110,128,30,51,14635,44965,0,0,1986,0.28,0.6,0,1,920713,130233
1,13723,3760,1,2,1,1,110,128,35,48,17225,49290,0,0,1986,0.27,0.6,0,1,920708,130105
1,13908,3860,1,2,1,1,105,128,30,51,19130,54505,1610,1610,1986,0.28,0.6,0,1,920695,129990
1,12573,4160,1,2,1,1,103,122,35,48,13243,41212,1610,1610,1986,0.33,0.6,0,1,920690,129875
1,12689,4047,1,2,1,1,93,143,35,48,15476,49608,1610,1610,1987,0.32,0.6,0,1,920680,129777
1,12535,4047,1,2,1,1,101,146,35,48,15108,47763,0,0,1986,0.32,0.6,0,1,920673,129683
1,12255,3560,1,2,1,1,103,142,35,48,15320,44901,0,0,1987,0.29,0.6,0,1,920669,129591
1,12513,3688,1,2,1,1,93,139,35,48,14741,46237,0,0,1986,0.29,0.6,0,1,920666,129495
1,12825,3760,1,2,1,1,98,133,35,48,15483,46555,0,0,1987,0.29,0.6,0,1,920667,129397
1,11552,4390,1,2,2,2,82,118,72,25,14999,55650,0,0,2004,0.38,0.6,0,1,920682,129280
1,14474,3160,1,2,1,1,112,119,35,48,22041,56816,0,0,1987,0.22,0.6,0,1,920636,129209
1,12800,3760,1,2,1,1,104,141,35,48,15854,46555,3440,3440,1987,0.29,0.6,0,1,920541,129626
1,12544,3967,1,2,1,1,101,133,35,48,15373,48717,15373,22310,1986,0.32,0.6,0,1,920547,129721
1,12827,3688,1,2,1,1,101,127,35,48,14677,45092,1610,1610,1986,0.29,0.6,0,1,920555,129817
1,13493,3160,1,2,1,1,103,131,35,48,21518,56539,1610,1610,1987,0.23,0.6,0,1,920569,129913
1,15381,3350,1,2,1,1,145,131,35,48,17225,44202,1610,1610,1986,0.22,0.6,0,1,920576,130026
1,5612,910,2,1.5,1,1,46,122,28,30,10933,23914,0,0,1925,0.16,0.6,0,1,919445,130466
1,14882,4892,1,2,1,1,154.33,100.58,47.08,38,24240,59520,0,0,1988,0.33,0.5,0,1,919416,122172
1,12100,4400,1,2,1,1,110,110,47.67,38,19500,53160,1610,1610,1995,0.36,0.5,0,1,919389,122301
1,12100,6000,1,2,1,1,110,110,83.83,44.08,21019,80116,1610,1610,1989,0.5,0.5,0,1,919493,122328
1,12100,5150,1,3,1,1,110,110,50,40,24426,71899,0,0,1991,0.43,0.5,0,1,919598,122355
1,9960,2950,1,2,2,2,82.15,120,45,35,17220,42600,1610,1610,1993,0.3,0.6,0,1,918801,124568
1,10266,4500,1,2,1,1,87,118,65,50,14640,51033,0,0,1989,0.44,0.6,0,1,918970,124609
1,9432,3440,1,2,2,2,72,131,50,34,15420,43140,5750,5750,1989,0.36,0.6,0,1,918806,124823
1,10115,3500,1,2,1,1,85,119,65,30,14160,45060,1610,1610,1989,0.35,0.6,0,1,918794,124949
1,9904,3900,1,2,1,1,80,123.75,65,30,13003,43887,1610,1610,1989,0.39,0.6,0,1,919135,124908
1,9914,3740,1,2,1,1,80,123.75,65,30,12769,44157,1610,1610,1989,0.38,0.6,0,1,919058,124888
1,9138,3500,1,2,1,1,87,117,65,30,11731,39495,1610,1610,1989,0.38,0.6,0,1,919163,124791
1,9752,4680,1,2,1,1,106,92,38.5,60,17280,52020,0,0,1988,0.48,0.5,0,1,918453,126001
1,20088,4880,1,2,1,1,107.75,185.5,66,40,26820,63960,1610,1610,1988,0.24,0.6,0,1,918798,124018
1,10754,3600,1,2,1,1,40,185,45,60,17880,52080,1610,1610,1988,0.33,0.6,0,1,918741,124077
1,9780,4800,1,2,2,2,55.67,151.25,65,40,18840,54180,1610,1610,1988,0.49,0.6,0,1,918655,124073
1,11788,4400,1,2,2,2,89,125,60,40,21240,54300,1610,1610,1988,0.37,0.6,0,1,918567,124047
1,14638,4200,1,2,2,2,120,120,60,40,23640,56760,1610,1610,1993,0.29,0.6,0,1,918438,124141
1,11275,4800,1,2,2,2,60,140,60,40,18660,57240,1610,1610,1988,0.43,0.6,0,1,918839,123878
1,14345,4480,1,2,1,1,66.17,190.75,52.42,46.83,20160,54120,20160,30500,1988,0.31,0.6,0,1,918756,123864
1,14570,3901,1,2,2,2,70.83,190.75,66,33,20964,48384,1610,1610,1990,0.27,0.6,0,1,918687,123879
1,20883,4000,1,2,2,2,149.25,139.92,60,40,22810,55395,0,0,1988,0.19,0.6,0,1,918435,123886
1,12204,4400,1,2,1,1,106,140,60,40,20100,52620,0,0,1988,0.36,0.6,0,1,918363,123818
1,16204,4800,1,2,2,2,109,98,60,40,22680,56880,1610,1610,1989,0.3,0.6,0,1,918164,123792
1,12600,4400,1,2,1,1,83,137,60,40,18720,51960,1610,1610,1987,0.35,0.6,0,1,918276,123937
1,13015,5911,1,2,1,1,95,137,60,40,18720,55020,1610,1610,1988,0.45,0.6,0,1,918358,123985
1,14365,4000,1,2,1,1,100,134,60,40,20460,51120,0,0,1994,0.28,0.6,0,1,918332,124111
1,20656,1500,1,1,0,1,244,526,30,50,46350,55800,0,0,1931,0.07,0,2,0,917498,128163
1,118747,0,0,0,0,0,384.39,465,0,0,405450,405450,0,0,0,0,0,2,0,917233,128451
1,35078,23000,1,2,0,10,15,106.78,58,208,127800,440100,0,312300,2004,0.66,0,2,0,916850,127886
1,44000,22500,1,1,0,1,245,197,200,100,158400,416250,0,0,1989,0.51,0,2,0,916647,127877
1,4278,1800,1,3,1,1,89.75,40.35,15,40,6512,17583,0,0,1988,0.42,0.6,0,1,915165,126775
1,8732,3700,2,2,2,2,59,148,40,50,12060,36660,1610,1610,1997,0.42,0.6,0,1,915056,126602
2,1584,1200,1,2,1,1,48,57,24,25,4980,14640,1610,1610,1988,0.76,0.6,0,1,915000,126623
